CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2019-0203 - HIGH -  subversion: NULL pointer dereference in svnserve leading to an unauthenticated remote DoS
CVE-2020-17525 - HIGH -  subversion: Remote unauthenticated denial of service in mod_authz_svn
CVE-2022-24070 - HIGH -  subversion: Subversion's mod_dav_svn is vulnerable to memory corruption
CVE-2018-15688 - HIGH -  systemd: Out-of-bounds heap write in systemd-networkd dhcpv6 option handling
CVE-2019-3842 - HIGH -  systemd: Spoofing of XDG_SEAT allows for actions to be checked against "allow_active" instead of "allow_any"
CVE-2017-18078 - HIGH -  systemd: Unsafe handling of hard links allowing privilege escalation
CVE-2018-15686 - HIGH -  systemd: line splitting via fgets() allows for state injection during daemon-reexec
CVE-2018-16864 - HIGH -  systemd: stack overflow when calling syslog from a command with long cmdline
CVE-2018-16865 - HIGH -  systemd: stack overflow when receiving many journald entries
CVE-2016-2779 - HIGH -  util-linux: runuser tty hijack via TIOCSTI ioctl
CVE-2017-13090 - HIGH -  wget: Heap-based buffer overflow in HTTP protocol handling
CVE-2017-13089 - HIGH -  wget: Stack-based buffer overflow in HTTP protocol handling
CVE-2016-7098 - HIGH -  wget: files rejected by access list are kept on the disk for the duration of HTTP connection
CVE-2020-15852 - HIGH -  xen: Linux ioperm bitmap context switching issues
CVE-2018-14678 - HIGH -  xen: Uninitialized state in x86 PV failsafe callback path (XSA-274)
CVE-2017-12134 - HIGH -  xsa229 xen: linux: Fix Xen block IO merge-ability calculation (XSA-229)
CVE-2018-25032 - HIGH -  zlib: A flaw found in zlib when compressing (not decompressing) certain inputs
CVE-2016-9840 - HIGH -  zlib: Out-of-bounds pointer arithmetic in inftrees.c
CVE-2016-9842 - HIGH -  zlib: Undefined left shift of negative number
CVE-2015-5186 - LOW -  Audit: log terminal emulator escape sequences handling
CVE-2016-9393 - LOW -  CVE-2016-9392 CVE-2016-9393 CVE-2016-9394 jasper: insufficient SIZ marker segment data sanity checks
CVE-2016-9394 - LOW -  CVE-2016-9392 CVE-2016-9393 CVE-2016-9394 jasper: insufficient SIZ marker segment data sanity checks
CVE-2016-9392 - LOW -  CVE-2016-9393 CVE-2016-9394 jasper: insufficient SIZ marker segment data sanity checks
CVE-2007-6755 - LOW -  Dual_EC_DRBG: weak pseudo random number generator
CVE-2017-12427 - LOW -  GraphicsMagick, ImageMagick: Mermory leak in ProcessMSLScript coders/msl.c
CVE-2008-3134 - LOW -  GraphicsMagick/ImageMagick: multiple crash or DoS issues
CVE-2011-3389 - LOW -  HTTPS: block-wise chosen-plaintext attack against SSL/TLS (BEAST)
CVE-2017-14139 - LOW -  ImageMagick, GraphicsMagick: Memory leak in WriteMSLImage function in coders/msl.c
CVE-2017-17934 - LOW -  ImageMagick:  memory leaks in coders/msl.c
CVE-2018-15607 - LOW -  ImageMagick: CPU Exhaustion via crafted input file
CVE-2021-20311 - LOW -  ImageMagick: Division by zero in sRGBTransformImage() in MagickCore/colorspace.c
CVE-2017-14137 - LOW -  ImageMagick: Excessive memory allocation in ReadWEBPImage function in coders/webp.c
CVE-2017-6502 - LOW -  ImageMagick: File descriptor leak in libmagickcore
CVE-2018-9135 - LOW -  ImageMagick: Heap-based buffer over-read in coders/webp.c:IsWEBPImageLossless()
CVE-2016-8678 - LOW -  ImageMagick: Heap-buffer overflow in IsPixelMonochrome
CVE-2017-17681 - LOW -  ImageMagick: Infinite loop in ReadPSDChannelZip function in coders/psd.c
CVE-2017-12671 - LOW -  ImageMagick: Invalid free in the function RelinquishMagickMemory
CVE-2017-18022 - LOW -  ImageMagick: Memory Leak in MontageImageCommand function in MagickWand/montage.c
CVE-2018-5246 - LOW -  ImageMagick: Memory Leak in ReadPATTERNImage in coders/pattern.c
CVE-2017-18008 - LOW -  ImageMagick: Memory Leak in ReadPWPImage in coders/pwp.c
CVE-2018-5247 - LOW -  ImageMagick: Memory Leak in ReadRLAImage in coders/rla.c
CVE-2017-7275 - LOW -  ImageMagick: Memory allocation failure in AcquireMagickMemory (incomplete fix for  CVE-2016-8866)
CVE-2018-7443 - LOW -  ImageMagick: Memory allocation failure in ReadTIFFImage function in memory.c
CVE-2017-14531 - LOW -  ImageMagick: Memory exhaustion in the ReadSUNImage function
CVE-2017-14342 - LOW -  ImageMagick: Memory exhaustion in the ReadWPGImage function
CVE-2017-12644 - LOW -  ImageMagick: Memory leak in ReadDCMImage function in coders/dcm.c
CVE-2017-11752 - LOW -  ImageMagick: Memory leak in ReadMAGICKImage function
CVE-2017-13131 - LOW -  ImageMagick: Memory leak in ReadMIFFImage function in coders/miff.c
CVE-2017-12642 - LOW -  ImageMagick: Memory leak in ReadMPCImage function in coders/mpc.c
CVE-2017-15218 - LOW -  ImageMagick: Memory leak in ReadOneJNGImage
CVE-2017-12641 - LOW -  ImageMagick: Memory leak in ReadOneJNGImage function in coders\png.c
CVE-2017-13141 - LOW -  ImageMagick: Memory leak in ReadOnePNGImage function in coders/png.c
CVE-2017-12433 - LOW -  ImageMagick: Memory leak in ReadPESImage function in coders/pes.c
CVE-2017-12654 - LOW -  ImageMagick: Memory leak in ReadPICTImage function in coders/pict.c
CVE-2017-15217 - LOW -  ImageMagick: Memory leak in ReadSGIImage
CVE-2017-14138 - LOW -  ImageMagick: Memory leak in ReadWEBPImage function in coders/webp.c
CVE-2017-17680 - LOW -  ImageMagick: Memory leak in ReadXPMImage function in coders/xpm.c
CVE-2017-15032 - LOW -  ImageMagick: Memory leak in ReadYCBCRImage
CVE-2018-10805 - LOW -  ImageMagick: Memory leak in ReadYCBCRImage
CVE-2017-15033 - LOW -  ImageMagick: Memory leak in ReadYUVImage
CVE-2017-12663 - LOW -  ImageMagick: Memory leak in WriteMAPImage function in coders/map.c
CVE-2017-12664 - LOW -  ImageMagick: Memory leak in WritePALMImage function in coders/palm.c
CVE-2017-12662 - LOW -  ImageMagick: Memory leak in WritePDFImage function in coders/pdf.c
CVE-2017-11751 - LOW -  ImageMagick: Memory leak in WritePICONImage function
CVE-2017-11754 - LOW -  ImageMagick: Memory leak in WritePICONImage function
CVE-2017-11755 - LOW -  ImageMagick: Memory leak in WritePICONImage function via mishandled AcquireSemaphoreInfo call
CVE-2018-10804 - LOW -  ImageMagick: Memory leak in WriteTIFFImage
CVE-2018-6405 - LOW -  ImageMagick: Memory leak in coders/dcm.c:ReadDCMImage can allow for denial of service
CVE-2017-17882 - LOW -  ImageMagick: Memory leak in function ReadXPMImage in coders/xpm.c
CVE-2017-14325 - LOW -  ImageMagick: Memory leak in the PersistPixelCache function
CVE-2017-9405 - LOW -  ImageMagick: Memory leak in the ReadICONImage function
CVE-2017-9262 - LOW -  ImageMagick: Memory leak in the ReadJNGImage function
CVE-2017-13060 - LOW -  ImageMagick: Memory leak in the ReadMATImage function
CVE-2017-14326 - LOW -  ImageMagick: Memory leak in the ReadMATImage function
CVE-2017-14533 - LOW -  ImageMagick: Memory leak in the ReadMATImage function
CVE-2017-13146 - LOW -  ImageMagick: Memory leak in the ReadMATImage function in coders/mat.c.
CVE-2017-9261 - LOW -  ImageMagick: Memory leak in the ReadMNGImage function
CVE-2017-14324 - LOW -  ImageMagick: Memory leak in the ReadMPCImage function
CVE-2017-9409 - LOW -  ImageMagick: Memory leak in the ReadMPCImage function
CVE-2017-11539 - LOW -  ImageMagick: Memory leak in the ReadOnePNGImage() function
CVE-2017-9407 - LOW -  ImageMagick: Memory leak in the ReadPALMImage function
CVE-2019-7396 - LOW -  ImageMagick: Memory leak in the ReadSIXELImage function in coders/sixel.c
CVE-2017-14343 - LOW -  ImageMagick: Memory leak in the ReadXCFImage function
CVE-2019-7398 - LOW -  ImageMagick: Memory leak in the WriteDIBImage function in coders/dib.c
CVE-2017-11531 - LOW -  ImageMagick: Memory leak in the WriteHISTOGRAMImage() function
CVE-2017-11536 - LOW -  ImageMagick: Memory leak in the WriteJP2Image() function
CVE-2017-11532 - LOW -  ImageMagick: Memory leak in the WriteMPCImage() function
CVE-2017-13059 - LOW -  ImageMagick: Memory leak in the WriteOneJNGImage function
CVE-2017-13058 - LOW -  ImageMagick: Memory leak in the WritePCXImage function
CVE-2019-7397 - LOW -  ImageMagick: Memory leak in the WritePDFImage function in coders/pdf.c
CVE-2019-7395 - LOW -  ImageMagick: Memory leak in the WritePSDChannel function in coders/psd.c
CVE-2017-13062 - LOW -  ImageMagick: Memory leak in the formatIPTC function
CVE-2018-16750 - LOW -  ImageMagick: Memory leak in the formatIPTCfromBuffer function in coders/meta.c
CVE-2017-12675 - LOW -  ImageMagick: Memory leak in the function ReadImage
CVE-2017-12564 - LOW -  ImageMagick: Memory leak in the function ReadMATImage
CVE-2017-12667 - LOW -  ImageMagick: Memory leak in the function ReadMATImage
CVE-2017-12672 - LOW -  ImageMagick: Memory leak in the function ReadMATImage
CVE-2017-12566 - LOW -  ImageMagick: Memory leak in the function ReadMVGImage
CVE-2017-12565 - LOW -  ImageMagick: Memory leak in the function ReadOneJNGImage
CVE-2017-12676 - LOW -  ImageMagick: Memory leak in the function ReadOneJNGImage
CVE-2017-12673 - LOW -  ImageMagick: Memory leak in the function ReadOneMNGImage
CVE-2017-14684 - LOW -  ImageMagick: Memory leak in the function ReadVIPSImage
CVE-2017-12428 - LOW -  ImageMagick: Memory leak in the function ReadWMFImage in coders/wmf.c
CVE-2017-12669 - LOW -  ImageMagick: Memory leak in the function WriteCALSImage
CVE-2017-12668 - LOW -  ImageMagick: Memory leak in the function WritePCXImage
CVE-2017-11534 - LOW -  ImageMagick: Memory leak in the lite_font_map() function
CVE-2017-12665 - LOW -  ImageMagick: Memory leak vulnerability in WritePICTImage function in coders/pict.c
CVE-2017-11724 - LOW -  ImageMagick: Memory leaks in ReadMATImage function involving the quantum_info and clone_info data structures
CVE-2017-12418 - LOW -  ImageMagick: Memory leaks in the parse8BIMW and format8BIM functions in coders/meta.c
CVE-2017-11644 - LOW -  ImageMagick: Memory-Leak in ReadMATImage() coders/mat.c
CVE-2017-15016 - LOW -  ImageMagick: NULL pointer dereference in ReadEnhMetaFile
CVE-2019-13137 - LOW -  ImageMagick: a memory leak vulnerability in the function ReadPSImage in coders/ps.c
CVE-2017-18252 - LOW -  ImageMagick: assertion failure in MogrifyImageList function in MagickWand/mogrify.c
CVE-2018-7470 - LOW -  ImageMagick: denial of service (DoS) in IsWEBPImageLossless function in coders/webp.c
CVE-2019-11472 - LOW -  ImageMagick: denial of service in ReadXWDImage in coders/xwd.c in the XWD image parsing component
CVE-2020-27773 - LOW -  ImageMagick: division by zero at MagickCore/gem-private.h
CVE-2020-27763 - LOW -  ImageMagick: division by zero at MagickCore/resize.c
CVE-2020-27765 - LOW -  ImageMagick: division by zero at MagickCore/segment.c
CVE-2020-27560 - LOW -  ImageMagick: division by zero in OptimizeLayerFrames function in MagickCore/layer.c
CVE-2019-13454 - LOW -  ImageMagick: division by zero in RemoveDuplicateLayers in MagickCore/layer.c
CVE-2018-8804 - LOW -  ImageMagick: double free in WriteEPTImage function in coders/ept.c
CVE-2018-9133 - LOW -  ImageMagick: excessive iteration in the DecodeLabImage and EncodeLabImage functions in coders/tiff.c
CVE-2019-13391 - LOW -  ImageMagick: heap-based buffer over-read in MagickCore/fourier.c
CVE-2019-13308 - LOW -  ImageMagick: heap-based buffer overflow in MagickCore/fourier.c in ComplexImage
CVE-2018-8960 - LOW -  ImageMagick: heap-buffer-overflow in ReadTIFFImage function in coders/tiff.c
CVE-2018-20467 - LOW -  ImageMagick: infinite loop in coders/bmp.c
CVE-2018-18024 - LOW -  ImageMagick: infinite loop in the ReadBMPImage function of the coders/bmp.c
CVE-2020-27774 - LOW -  ImageMagick: integer overflow at MagickCore/statistic.c
CVE-2020-27751 - LOW -  ImageMagick: integer overflow in MagickCore/quantum-export.c
CVE-2017-18028 - LOW -  ImageMagick: memory exhaustion in the function ReadTIFFImage in coders/tiff.c
CVE-2018-14434 - LOW -  ImageMagick: memory leak for a colormap in WriteMPCImage in coders/mpc.c
CVE-2018-14435 - LOW -  ImageMagick: memory leak in DecodeImage in coders/pcd.c
CVE-2018-11655 - LOW -  ImageMagick: memory leak in GetImagePixelCache function in MagickCore/cache.c
CVE-2019-16711 - LOW -  ImageMagick: memory leak in Huffman2DEncodeImage in coders/ps2.c
CVE-2019-16712 - LOW -  ImageMagick: memory leak in Huffman2DEncodeImage in coders/ps3.c
CVE-2018-17967 - LOW -  ImageMagick: memory leak in ReadBGRImage in coders/bgr.c.
CVE-2018-11656 - LOW -  ImageMagick: memory leak in ReadDCMImage function in coders/dcm.c
CVE-2018-14436 - LOW -  ImageMagick: memory leak in ReadMIFFImage in coders/miff.c
CVE-2018-16640 - LOW -  ImageMagick: memory leak in ReadOneJNGImage function in coders/png.c
CVE-2017-18251 - LOW -  ImageMagick: memory leak in ReadPCDImage function in coders/pcd.c
CVE-2019-10649 - LOW -  ImageMagick: memory leak in SVGKeyValuePairs of coders/svg.c that leads to denial of service via crafted image file
CVE-2017-18254 - LOW -  ImageMagick: memory leak in WriteGIFImage function in coders/gif.c
CVE-2018-18544 - LOW -  ImageMagick: memory leak in WriteMSLImage of coders/msl.c
CVE-2018-18016 - LOW -  ImageMagick: memory leak in WritePCXImage in coders/pcx.c
CVE-2018-17966 - LOW -  ImageMagick: memory leak in WritePDBImage in coders/pdb.c
CVE-2018-17965 - LOW -  ImageMagick: memory leak in WriteSGIImage in coders/sgi.c
CVE-2018-5357 - LOW -  ImageMagick: memory leak in coders/dcm.c:ReadDCImage can cause denial of service
CVE-2019-16710 - LOW -  ImageMagick: memory leak in coders/dot.c
CVE-2019-16713 - LOW -  ImageMagick: memory leak in coders/dot.c
CVE-2019-16709 - LOW -  ImageMagick: memory leak in coders/dps.c
CVE-2018-5358 - LOW -  ImageMagick: memory leak in coders/json.c:EncodeImageAttributes could cause crash
CVE-2017-17884 - LOW -  ImageMagick: memory leak in function WriteOnePNGImage in coders/png.c
CVE-2019-16708 - LOW -  ImageMagick: memory leak in magick/xwindow.c
CVE-2018-14437 - LOW -  ImageMagick: memory leak in parse8BIM in coders/meta.c
CVE-2018-13153 - LOW -  ImageMagick: memory leak in the XMagickCommand function in MagickCore/animate.c
CVE-2017-17887 - LOW -  ImageMagick: memory leak in the function GetImagePixelCache
CVE-2017-18029 - LOW -  ImageMagick: memory leak in the function ReadMATImage in coders/mat.c
CVE-2017-17883 - LOW -  ImageMagick: memory leak in the function ReadPGXImage in coders/pgx.c
CVE-2017-17885 - LOW -  ImageMagick: memory leak in the function ReadPICTImage in coders/pict.c
CVE-2017-17886 - LOW -  ImageMagick: memory leak in the function ReadPSDChannelZip in coders/psd.c
CVE-2017-11166 - LOW -  ImageMagick: memory leak vulnerability in ReadXWDImage function in coders/xwd.c
CVE-2017-17881 - LOW -  ImageMagick: memory leak vulnerability in the function ReadMATImage in coders/mat.c
CVE-2017-18027 - LOW -  ImageMagick: memory leak vulnerability in the function ReadMATImage in coders/mat.c
CVE-2019-13311 - LOW -  ImageMagick: memory leaks at AcquireMagickMemory because of a wand/mogrify.c error
CVE-2019-13310 - LOW -  ImageMagick: memory leaks at AcquireMagickMemory because of an error in MagickWand/mogrify.c
CVE-2019-13309 - LOW -  ImageMagick: memory leaks at AcquireMagickMemory due to mishandling the NoSuchImage error in CLIListOperatorImages
CVE-2019-13301 - LOW -  ImageMagick: memory leaks in AcquireMagickMemory
CVE-2020-27753 - LOW -  ImageMagick: memory leaks in AcquireMagickMemory function
CVE-2020-27755 - LOW -  ImageMagick: memory leaks in ResizeMagickMemory function in ImageMagick/MagickCore/memory.c
CVE-2020-27769 - LOW -  ImageMagick: outside the range of representable values of type 'float' at MagickCore/quantize.c
CVE-2020-27767 - LOW -  ImageMagick: outside the range of representable values of type 'float' at MagickCore/quantum.h
CVE-2020-27759 - LOW -  ImageMagick: outside the range of representable values of type 'int' at MagickCore/quantize.c
CVE-2020-25675 - LOW -  ImageMagick: outside the range of representable values of type 'long' and integer overflow at MagickCore/transform.c and MagickCore/image.c
CVE-2020-27754 - LOW -  ImageMagick: outside the range of representable values of type 'long' and signed integer overflow at MagickCore/quantize.c
CVE-2020-27775 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned char' at MagickCore/quantum.h
CVE-2020-27771 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned char' at coders/pdf.c
CVE-2020-27768 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned int' at MagickCore/quantum-private.h
CVE-2020-27772 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned int' at coders/bmp.c
